id,emp_min,pas_min,st_first_id,st_second_id
24313,14,14,56,91
24314,35,35,56,92
24315,33,33,56,93
24316,30,30,56,94
24317,28,28,56,95
24318,24,24,56,96
24319,22,22,56,97
24320,20,20,56,98
24321,17,17,56,99
24322,17,17,56,100
24323,15,15,56,101
24324,16,16,56,102
24325,14,14,56,103
24326,13,13,56,104
24327,15,15,56,105
24328,18,18,56,106
24329,21,21,56,107
24330,23,23,56,108
24331,25,25,56,109
24332,27,27,56,110
24333,30,30,56,111
24334,32,32,56,112
24335,34,34,56,113
24336,37,37,56,114
24337,39,39,56,115
24338,32,32,56,116
24339,31,31,56,117
24340,28,28,56,118
24341,26,26,56,119
24342,23,23,56,120
24343,20,20,56,121
24344,17,17,56,122
24345,14,14,56,123
24346,12,12,56,124
24347,10,10,56,125
24348,11,11,56,126
24349,13,13,56,127
24350,15,15,56,128
24351,16,16,56,129
24352,19,19,56,130
24353,21,21,56,131
24354,25,25,56,132
24355,28,28,56,133
24356,31,31,56,134
24357,34,34,56,135
24358,38,38,56,136
24359,41,41,56,137
24360,43,43,56,138
24361,33,33,56,139
24362,29,29,56,140
24363,26,26,56,141
24364,22,22,56,142
24365,20,20,56,143
24366,17,17,56,144
24367,16,16,56,145
24368,14,14,56,146
24369,13,13,56,147
24370,8,8,56,148
24371,11,11,56,241
24372,14,14,56,242
24373,16,16,56,243
24374,18,18,56,253
24375,22,22,56,254
24376,24,24,56,255
24377,27,27,56,256
24378,29,29,56,257
24379,31,31,56,258
24380,32,32,56,259
24381,36,36,56,408
24382,40,40,56,409
24383,33,33,56,149
24384,30,30,56,150
24385,27,27,56,151
24386,24,24,56,152
24387,21,21,56,153
24388,18,18,56,154
24389,16,16,56,155
24390,14,14,56,156
24391,12,12,56,157
24392,9,9,56,158
24393,7,7,56,159
24394,5,5,56,160
24395,7,7,56,161
24396,9,9,56,162
24397,13,13,56,163
24398,17,17,56,164
24399,19,19,56,165
24400,21,21,56,166
24401,23,23,56,167
24402,25,25,56,168
24403,28,28,56,169
24404,30,30,56,170
24405,33,33,56,171
24406,35,35,56,172
24407,37,37,56,173
24408,36,43,56,412
24409,33,40,56,411
24410,30,37,56,410
24411,28,35,56,250
24412,26,33,56,251
24413,24,31,56,252
24414,22,22,56,234
24415,23,26,56,233
24416,21,24,56,232
24417,17,21,56,174
24418,14,18,56,175
24419,12,12,56,176
24420,14,14,56,177
24421,11,11,56,178
24422,14,14,56,179
24423,16,16,56,180
24424,18,18,56,181
24425,21,21,56,182
24426,24,24,56,183
24427,27,27,56,184
24428,30,30,56,185
24429,33,33,56,186
24430,35,35,56,187
24431,38,38,56,188
24432,41,41,56,189
24433,42,42,56,190
24434,17,17,56,261
24435,17,35,56,249
24436,20,32,56,248
24437,19,30,56,247
24438,16,33,56,246
24439,13,13,56,245
24440,23,26,56,341
24441,22,22,56,342
24442,20,20,56,343
24443,17,17,56,344
24444,19,19,56,345
24445,22,22,56,346
24446,22,22,56,347
24447,25,27,56,348
24448,27,30,56,349
24449,29,33,56,350
24450,27,36,56,351
24451,25,25,56,191
24452,27,41,56,364
24453,28,28,56,365
24454,33,42,56,353
24455,30,39,56,354
24456,27,27,56,355
24457,27,27,56,356
24458,24,24,56,357
24459,25,25,56,358
24460,22,22,56,359
24461,20,20,56,360
24462,22,22,56,361
24463,22,27,56,362
24464,20,29,56,363
24465,41,41,56,194
24466,44,44,56,195
24467,41,41,56,196
24468,46,46,56,197
24469,48,48,56,198
24470,50,50,56,199
24471,52,52,56,200
24472,29,29,56,206
24473,27,27,56,207
24474,25,25,56,208
24475,29,29,56,209
24476,28,31,56,210
24477,24,34,56,211
24478,22,36,56,212
24479,22,22,56,213
24480,23,39,56,214
24481,26,41,56,215
24482,26,26,56,216
24483,28,45,56,217
24484,27,46,56,218
24485,25,48,56,219
24486,23,51,56,220
24487,21,21,56,221
24488,16,16,56,222
24489,16,16,56,452
24490,17,62,56,224
24491,19,19,56,225
24492,21,21,56,226
24493,24,24,56,227
24494,26,26,56,228
24495,29,53,56,229
24496,31,50,56,230
24497,34,47,56,231
24498,31,44,56,201
24499,31,31,56,202
24500,32,39,56,203
24501,35,35,56,204
24502,32,32,56,205
24503,24,24,56,335
24504,26,26,56,334
24505,29,29,56,333
24506,33,33,56,332
24507,36,36,56,265
24508,39,39,56,264
24509,41,41,56,263
24510,44,44,56,262
24511,58,82,56,270
24512,53,77,56,271
24513,51,75,56,272
24514,48,72,56,273
24515,45,69,56,274
24516,43,67,56,275
24517,39,63,56,276
24518,37,61,56,277
24519,34,57,56,278
24520,32,55,56,279
24521,28,51,56,280
24522,22,22,56,282
24523,20,20,56,284
24524,16,16,56,285
24525,17,25,56,286
24526,20,22,56,287
24527,18,18,56,288
24528,13,13,56,289
24529,16,16,56,290
24530,19,19,56,291
24531,21,21,56,292
24532,24,24,56,293
24533,27,27,56,294
24534,30,30,56,295
24535,35,35,56,296
24536,59,59,56,297
24537,55,55,56,298
24538,52,52,56,299
24539,47,47,56,300
24540,43,43,56,301
24541,41,41,56,302
24542,38,38,56,331
24543,35,35,56,303
24544,31,31,56,304
24545,28,28,56,305
24546,27,27,56,306
24547,24,24,56,307
24548,21,21,56,308
24549,18,18,56,309
24550,23,23,56,366
24551,22,22,56,310
24552,17,17,56,311
24553,11,11,56,312
24554,14,14,56,313
24555,17,17,56,314
24556,20,20,56,315
24557,22,22,56,316
24558,26,26,56,352
24559,29,29,56,318
24560,32,32,56,319
24561,34,34,56,320
24562,36,36,56,339
24563,39,39,56,321
24564,35,35,56,322
24565,39,39,56,323
24566,42,42,56,324
24567,45,45,56,325
24568,49,49,56,326
24569,53,53,56,327
24570,55,55,56,328
24571,58,58,56,329
24572,63,63,56,330
24573,71,83,56,367
24574,61,74,56,369
24575,57,70,56,370
24576,54,67,56,371
24577,52,64,56,372
24578,49,61,56,373
24579,43,56,56,374
24580,41,53,56,375
24581,38,51,56,376
24582,38,48,56,377
24583,35,45,56,378
24584,32,42,56,379
24585,28,28,56,380
24586,25,33,56,381
24587,18,18,56,384
24588,20,20,56,385
24589,22,23,56,386
24590,25,26,56,387
24591,28,29,56,388
24592,30,31,56,389
24593,33,35,56,390
24594,36,37,56,391
24595,39,40,56,392
24596,41,43,56,393
24597,46,47,56,394
24598,49,50,56,395
24599,52,53,56,396
24600,54,56,56,397
24601,57,58,56,398
24602,60,61,56,399
24603,62,64,56,400
24604,65,67,56,401
24605,68,70,56,402
24606,71,72,56,403
24607,73,75,56,404
24608,76,77,56,405
24609,78,80,56,406
24610,80,82,56,407
24611,51,51,56,413
24612,46,46,56,414
24613,43,43,56,415
24614,40,40,56,416
24615,37,37,56,417
24616,33,33,56,418
24617,30,30,56,419
24618,27,27,56,420
24619,24,24,56,421
24620,21,21,56,422
24621,16,16,56,423
24622,12,12,56,424
24623,16,16,56,425
24624,22,22,56,426
24625,19,25,56,427
24626,16,16,56,428
24627,16,16,56,451
24628,16,16,56,430
24629,18,18,56,431
24630,16,16,56,432
24631,19,24,56,433
24632,21,26,56,434
24633,24,29,56,435
24634,27,32,56,436
24635,30,35,56,437
24636,33,38,56,438
24637,37,42,56,439
24638,40,45,56,440
24639,44,49,56,441
24640,49,54,56,442
24641,51,56,56,443
24642,54,59,56,444
24643,57,62,56,445
24644,60,65,56,446
24645,63,68,56,447
24646,2,2,57,58
24647,5,5,57,59
24648,8,8,57,60
24649,10,10,57,61
24650,12,12,57,62
24651,15,15,57,63
24652,18,18,57,64
24653,21,21,57,65
24654,23,23,57,66
24655,4,4,57,79
24656,5,5,57,78
24657,7,7,57,77
24658,8,8,57,74
24659,10,10,57,73
24660,12,12,57,72
24661,15,15,57,71
24662,18,18,57,70
24663,20,20,57,69
24664,20,20,57,68
24665,18,18,57,67
24666,12,12,57,449
24667,14,14,57,450
24668,11,11,57,80
24669,9,9,57,81
24670,11,11,57,82
24671,12,12,57,83
24672,10,10,57,84
24673,12,12,57,85
24674,10,10,57,86
24675,7,7,57,87
24676,9,9,57,88
24677,12,12,57,89
24678,13,13,57,90
24679,14,14,57,91
24680,34,34,57,92
24681,32,32,57,93
24682,29,29,57,94
24683,27,27,57,95
24684,23,23,57,96
24685,21,21,57,97
24686,19,19,57,98
24687,16,16,57,99
24688,15,15,57,100
24689,13,13,57,101
24690,14,14,57,102
24691,11,11,57,103
24692,14,14,57,104
24693,16,16,57,105
24694,19,19,57,106
24695,22,22,57,107
24696,24,24,57,108
24697,26,26,57,109
24698,28,28,57,110
24699,31,31,57,111
24700,33,33,57,112
24701,36,36,57,113
24702,39,39,57,114
24703,41,41,57,115
24704,34,34,57,116
24705,32,32,57,117
24706,29,29,57,118
24707,28,28,57,119
24708,25,25,57,120
24709,22,22,57,121
24710,18,18,57,122
24711,16,16,57,123
24712,14,14,57,124
24713,12,12,57,125
24714,9,9,57,126
24715,11,11,57,127
24716,13,13,57,128
24717,14,14,57,129
24718,16,16,57,130
24719,18,18,57,131
24720,23,23,57,132
24721,26,26,57,133
24722,29,29,57,134
24723,31,31,57,135
24724,35,35,57,136
24725,38,38,57,137
24726,40,40,57,138
24727,30,30,57,139
24728,26,26,57,140
24729,24,24,57,141
24730,20,20,57,142
24731,17,17,57,143
24732,14,14,57,144
24733,14,14,57,145
24734,11,11,57,146
24735,15,15,57,147
24736,10,10,57,148
24737,13,13,57,241
24738,17,17,57,242
24739,19,19,57,243
24740,21,21,57,253
24741,24,24,57,254
24742,27,27,57,255
24743,29,29,57,256
24744,31,31,57,257
24745,33,33,57,258
24746,35,35,57,259
24747,38,38,57,408
24748,42,42,57,409
24749,31,31,57,149
24750,28,28,57,150
24751,24,24,57,151
24752,21,21,57,152
24753,19,19,57,153
24754,15,15,57,154
24755,14,14,57,155
24756,12,12,57,156
24757,10,10,57,157
24758,7,7,57,158
24759,5,5,57,159
24760,3,3,57,160
24761,5,5,57,161
24762,7,7,57,162
24763,10,10,57,163
24764,14,14,57,164
24765,17,17,57,165
24766,18,18,57,166
24767,20,20,57,167
24768,23,23,57,168
24769,26,26,57,169
24770,28,28,57,170
24771,30,30,57,171
24772,32,32,57,172
24773,35,35,57,173
24774,34,34,57,412
24775,31,31,57,411
24776,28,28,57,410
24777,25,25,57,250
24778,23,23,57,251
24779,22,22,57,252
24780,20,20,57,234
24781,20,20,57,233
24782,18,18,57,232
24783,15,15,57,174
24784,12,12,57,175
24785,10,10,57,176
24786,11,11,57,177
24787,9,9,57,178
24788,11,11,57,179
24789,14,14,57,180
24790,16,16,57,181
24791,18,18,57,182
24792,22,22,57,183
24793,25,25,57,184
24794,27,27,57,185
24795,31,31,57,186
24796,32,32,57,187
24797,35,35,57,188
24798,38,38,57,189
24799,39,39,57,190
24800,15,15,57,261
24801,16,16,57,249
24802,19,34,57,248
24803,21,32,57,247
24804,18,35,57,246
24805,15,15,57,245
24806,25,28,57,341
24807,25,25,57,342
24808,22,22,57,343
24809,19,19,57,344
24810,21,21,57,345
24811,25,25,57,346
24812,25,25,57,347
24813,26,26,57,348
24814,29,29,57,349
24815,28,28,57,350
24816,25,25,57,351
24817,22,22,57,191
24818,25,25,57,364
24819,26,26,57,365
24820,30,40,57,353
24821,28,37,57,354
24822,25,25,57,355
24823,25,25,57,356
24824,22,22,57,357
24825,22,22,57,358
24826,20,20,57,359
24827,17,17,57,360
24828,20,20,57,361
24829,20,20,57,362
24830,18,18,57,363
24831,43,45,57,194
24832,42,42,57,195
24833,39,39,57,196
24834,44,44,57,197
24835,46,46,57,198
24836,48,48,57,199
24837,50,50,57,200
24838,27,27,57,206
24839,25,25,57,207
24840,23,23,57,208
24841,26,26,57,209
24842,26,28,57,210
24843,22,32,57,211
24844,20,34,57,212
24845,19,19,57,213
24846,21,37,57,214
24847,23,39,57,215
24848,24,24,57,216
24849,26,42,57,217
24850,26,26,57,218
24851,24,24,57,219
24852,21,21,57,220
24853,19,19,57,221
24854,18,18,57,222
24855,18,18,57,452
24856,20,60,57,224
24857,22,60,57,225
24858,24,58,57,226
24859,26,56,57,227
24860,26,26,57,228
24861,30,50,57,229
24862,32,48,57,230
24863,32,45,57,231
24864,28,28,57,201
24865,28,28,57,202
24866,31,31,57,203
24867,32,32,57,204
24868,30,30,57,205
24869,22,22,57,335
24870,24,24,57,334
24871,27,27,57,333
24872,31,31,57,332
24873,34,34,57,265
24874,37,37,57,264
24875,39,39,57,263
24876,42,42,57,262
24877,56,85,57,270
24878,51,80,57,271
24879,49,78,57,272
24880,46,75,57,273
24881,43,72,57,274
24882,41,70,57,275
24883,37,66,57,276
24884,35,35,57,277
24885,31,31,57,278
24886,29,29,57,279
24887,25,25,57,280
24888,19,19,57,282
24889,18,18,57,284
24890,19,19,57,285
24891,19,19,57,286
24892,22,25,57,287
24893,20,20,57,288
24894,16,16,57,289
24895,19,19,57,290
24896,22,22,57,291
24897,24,24,57,292
24898,27,27,57,293
24899,30,30,57,294
24900,33,33,57,295
24901,38,38,57,296
24902,60,60,57,297
24903,56,56,57,298
24904,53,53,57,299
24905,48,48,57,300
24906,44,44,57,301
24907,42,42,57,302
24908,39,39,57,331
24909,36,36,57,303
24910,32,32,57,304
24911,27,27,57,305
24912,24,24,57,306
24913,21,21,57,307
24914,18,18,57,308
24915,16,16,57,309
24916,21,21,57,366
24917,20,20,57,310
24918,15,15,57,311
24919,9,9,57,312
24920,12,12,57,313
24921,15,15,57,314
24922,17,17,57,315
24923,20,20,57,316
24924,23,23,57,352
24925,27,27,57,318
24926,29,29,57,319
24927,32,32,57,320
24928,34,34,57,339
24929,36,36,57,321
24930,33,33,57,322
24931,36,36,57,323
24932,40,40,57,324
24933,43,43,57,325
24934,47,47,57,326
24935,50,50,57,327
24936,53,53,57,328
24937,56,56,57,329
24938,61,61,57,330
24939,70,81,57,367
24940,60,71,57,369
24941,56,67,57,370
24942,53,64,57,371
24943,51,62,57,372
24944,48,59,57,373
24945,42,53,57,374
24946,40,51,57,375
24947,37,37,57,376
24948,35,35,57,377
24949,32,32,57,378
24950,29,29,57,379
24951,26,26,57,380
24952,22,22,57,381
24953,15,15,57,384
24954,18,18,57,385
24955,19,21,57,386
24956,22,24,57,387
24957,25,27,57,388
24958,27,29,57,389
24959,31,32,57,390
24960,33,35,57,391
24961,36,38,57,392
24962,39,40,57,393
24963,43,45,57,394
24964,46,48,57,395
24965,49,51,57,396
24966,52,53,57,397
24967,54,56,57,398
24968,57,59,57,399
24969,60,61,57,400
24970,63,64,57,401
24971,66,67,57,402
24972,68,70,57,403
24973,71,72,57,404
24974,73,75,57,405
24975,76,77,57,406
24976,78,79,57,407
24977,49,49,57,413
24978,44,44,57,414
24979,41,41,57,415
24980,38,38,57,416
24981,35,35,57,417
24982,31,31,57,418
24983,28,28,57,419
24984,25,25,57,420
24985,22,22,57,421
24986,19,19,57,422
24987,14,14,57,423
24988,10,10,57,424
24989,14,14,57,425
24990,20,20,57,426
24991,18,18,57,427
24992,19,19,57,428
24993,18,18,57,451
24994,18,18,57,430
24995,20,20,57,431
24996,18,18,57,432
24997,21,26,57,433
24998,23,28,57,434
24999,26,31,57,435
25000,29,34,57,436
25001,32,37,57,437
25002,35,40,57,438
25003,39,44,57,439
25004,42,47,57,440
25005,46,51,57,441
25006,51,56,57,442
25007,53,58,57,443
25008,56,61,57,444
25009,59,64,57,445
25010,62,67,57,446
25011,65,70,57,447
25012,3,3,58,59
25013,6,6,58,60
25014,8,8,58,61
25015,10,10,58,62
25016,13,13,58,63
25017,16,16,58,64
25018,19,19,58,65
25019,21,21,58,66
25020,6,6,58,79
25021,7,7,58,78
25022,9,9,58,77
25023,10,10,58,74
25024,12,12,58,73
25025,14,14,58,72
25026,17,17,58,71
25027,20,20,58,70
25028,22,22,58,69
25029,22,22,58,68
25030,20,20,58,67
25031,14,14,58,449
25032,16,16,58,450
25033,9,9,58,80
25034,7,7,58,81
25035,9,9,58,82
25036,11,11,58,83
25037,12,12,58,84
25038,14,14,58,85
25039,12,12,58,86
25040,9,9,58,87
25041,11,11,58,88
25042,12,12,58,89
25043,15,15,58,90
25044,12,12,58,91
25045,33,33,58,92
25046,30,30,58,93
25047,27,27,58,94
25048,25,25,58,95
25049,22,22,58,96
25050,20,20,58,97
25051,17,17,58,98
25052,15,15,58,99
25053,14,14,58,100
25054,12,12,58,101
25055,12,12,58,102
25056,9,9,58,103
25057,12,12,58,104
25058,14,14,58,105
25059,17,17,58,106
25060,20,20,58,107
25061,22,22,58,108
25062,24,24,58,109
25063,26,26,58,110
25064,29,29,58,111
25065,31,31,58,112
25066,34,34,58,113
25067,36,36,58,114
25068,39,39,58,115
25069,33,33,58,116
25070,32,32,58,117
25071,29,29,58,118
25072,27,27,58,119
25073,24,24,58,120
25074,21,21,58,121
25075,18,18,58,122
25076,16,16,58,123
25077,13,13,58,124
25078,11,11,58,125
25079,9,9,58,126
25080,11,11,58,127
25081,12,12,58,128
25082,12,12,58,129
25083,14,14,58,130
25084,16,16,58,131
25085,21,21,58,132
25086,23,23,58,133
25087,27,27,58,134
25088,29,29,58,135
25089,33,33,58,136
25090,36,36,58,137
25091,38,38,58,138
25092,28,28,58,139
25093,24,24,58,140
25094,22,22,58,141
25095,18,18,58,142
25096,15,15,58,143
25097,12,12,58,144
25098,12,12,58,145
25099,9,9,58,146
25100,17,17,58,147
25101,12,12,58,148
25102,15,15,58,241
25103,19,19,58,242
25104,21,21,58,243
25105,23,23,58,253
25106,26,26,58,254
25107,29,29,58,255
25108,31,31,58,256
25109,33,33,58,257
25110,35,35,58,258
25111,37,37,58,259
25112,41,41,58,408
25113,44,44,58,409
25114,33,33,58,149
25115,30,30,58,150
25116,26,26,58,151
25117,23,23,58,152
25118,21,21,58,153
25119,17,17,58,154
25120,16,16,58,155
25121,14,14,58,156
25122,12,12,58,157
25123,9,9,58,158
25124,7,7,58,159
25125,5,5,58,160
25126,7,7,58,161
25127,9,9,58,162
25128,12,12,58,163
25129,16,16,58,164
25130,19,19,58,165
25131,20,20,58,166
25132,22,22,58,167
25133,25,25,58,168
25134,28,28,58,169
25135,30,30,58,170
25136,32,32,58,171
25137,34,34,58,172
25138,37,37,58,173
25139,36,39,58,412
25140,33,35,58,411
25141,30,33,58,410
25142,27,30,58,250
25143,25,28,58,251
25144,24,26,58,252
25145,22,22,58,234
25146,22,22,58,233
25147,20,20,58,232
25148,16,16,58,174
25149,13,13,58,175
25150,11,11,58,176
25151,9,9,58,177
25152,7,7,58,178
25153,9,9,58,179
25154,12,12,58,180
25155,14,14,58,181
25156,16,16,58,182
25157,20,20,58,183
25158,22,22,58,184
25159,25,25,58,185
25160,29,29,58,186
25161,30,30,58,187
25162,33,33,58,188
25163,36,36,58,189
25164,37,37,58,190
25165,17,17,58,261
25166,14,14,58,249
25167,17,17,58,248
25168,19,19,58,247
25169,20,37,58,246
25170,17,17,58,245
25171,23,23,58,341
25172,26,26,58,342
25173,24,24,58,343
25174,21,21,58,344
25175,24,24,58,345
25176,27,27,58,346
25177,27,27,58,347
25178,28,28,58,348
25179,31,34,58,349
25180,28,28,58,350
25181,27,40,58,351
25182,24,24,58,191
25183,27,45,58,364
25184,24,24,58,365
25185,28,28,58,353
25186,26,35,58,354
25187,23,23,58,355
25188,23,23,58,356
25189,20,20,58,357
25190,20,20,58,358
25191,18,18,58,359
25192,15,15,58,360
25193,18,18,58,361
25194,20,22,58,362
25195,19,19,58,363
25196,41,41,58,194
25197,44,44,58,195
25198,41,41,58,196
25199,46,46,58,197
25200,48,48,58,198
25201,50,50,58,199
25202,52,52,58,200
25203,25,25,58,206
25204,23,23,58,207
25205,21,21,58,208
25206,24,24,58,209
25207,24,26,58,210
25208,20,30,58,211
25209,18,32,58,212
25210,17,17,58,213
25211,19,35,58,214
25212,21,37,58,215
25213,22,22,58,216
25214,24,24,58,217
25215,25,25,58,218
25216,24,44,58,219
25217,22,22,58,220
25218,21,21,58,221
25219,20,20,58,222
25220,20,20,58,452
25221,22,58,58,224
25222,24,58,58,225
25223,26,56,58,226
25224,28,54,58,227
25225,28,52,58,228
25226,32,48,58,229
25227,34,46,58,230
25228,34,43,58,231
25229,30,39,58,201
25230,30,30,58,202
25231,29,34,58,203
25232,30,30,58,204
25233,27,27,58,205
25234,20,20,58,335
25235,22,22,58,334
25236,25,25,58,333
25237,29,29,58,332
25238,32,32,58,265
25239,35,35,58,264
25240,37,37,58,263
25241,40,40,58,262
25242,58,87,58,270
25243,53,82,58,271
25244,51,80,58,272
25245,48,77,58,273
25246,45,74,58,274
25247,43,72,58,275
25248,39,68,58,276
25249,37,66,58,277
25250,33,62,58,278
25251,31,60,58,279
25252,27,56,58,280
25253,21,21,58,282
25254,20,20,58,284
25255,17,17,58,285
25256,18,18,58,286
25257,21,27,58,287
25258,22,22,58,288
25259,18,18,58,289
25260,21,21,58,290
25261,24,24,58,291
25262,26,26,58,292
25263,29,29,58,293
25264,32,32,58,294
25265,35,35,58,295
25266,40,40,58,296
25267,60,60,58,297
25268,56,56,58,298
25269,53,53,58,299
25270,48,48,58,300
25271,44,44,58,301
25272,42,42,58,302
25273,39,39,58,331
25274,36,36,58,303
25275,32,32,58,304
25276,29,29,58,305
25277,26,26,58,306
25278,23,23,58,307
25279,20,20,58,308
25280,18,18,58,309
25281,19,19,58,366
25282,18,18,58,310
25283,13,13,58,311
25284,7,7,58,312
25285,10,10,58,313
25286,13,13,58,314
25287,15,15,58,315
25288,18,18,58,316
25289,21,21,58,352
25290,25,25,58,318
25291,27,27,58,319
25292,30,30,58,320
25293,32,32,58,339
25294,34,34,58,321
25295,31,31,58,322
25296,34,34,58,323
25297,38,38,58,324
25298,41,41,58,325
25299,45,45,58,326
25300,48,48,58,327
25301,51,51,58,328
25302,54,54,58,329
25303,59,59,58,330
25304,68,68,58,367
25305,58,58,58,369
25306,54,54,58,370
25307,51,51,58,371
25308,49,49,58,372
25309,46,46,58,373
25310,40,40,58,374
25311,38,38,58,375
25312,35,35,58,376
25313,37,43,58,377
25314,34,40,58,378
25315,31,37,58,379
25316,28,28,58,380
